DayOrder,DayOfWeekStr,starttime,endtime,permit,PermitLocation,locationdesc,optionaltext,locationid,scheduleid,start24,end24,CNN,Addr_Date_Create,Addr_Date_Modified,block,lot,ColdTruck,Applicant,X,Y,Latitude,Longitude,Location,FacilityType,Permit_status,Approved,Received,PriorPermit,ExpirationDate
2,Tuesday,10AM,11AM,17MFF-0197,365 FULTON ST,10:00am-10:15am,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",1037692,,10:00,11:00,5882000,8/9/11 11:01,8/9/11 11:01,792,28,Y,Munch A Bunch,6006015.891,2111737.131,37.77876773,-122.4227573,"(37.7787677332342, -122.42275734107)",Truck,APPROVED,11/21/17,11/16/17,1/1/00,7/15/18
1,Monday,9AM,10AM,17MFF-0197,333 12TH ST,9:15am-9:30am,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",1037690,,9:00,10:00,546000,8/9/11 10:45,8/9/11 10:46,3521,22,Y,Munch A Bunch,6008401.25,2108731.922,37.77065044,-122.4142927,"(37.770650436068, -122.414292737958)",Truck,APPROVED,11/21/17,11/16/17,1/1/00,7/15/18
3,Wednesday,10AM,2PM,17MFF-0197,2200 WEBSTER ST,10:30am-1:30am,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",1037694,,10:00,14:00,13547000,8/9/11 11:03,8/9/11 11:04,613,3,Y,Munch A Bunch,6003292.814,2116231.841,37.79095506,-122.4324986,"(37.790955058385, -122.432498648221)",Truck,APPROVED,11/21/17,11/16/17,1/1/00,7/15/18
1,Monday,8AM,9AM,17MFF-0197,355 07TH ST,8:40am-9:00am,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",1037689,,8:00,9:00,373000,8/9/11 10:45,8/9/11 10:45,3754,18,Y,Munch A Bunch,6010572.465,2110668.064,37.77608836,-122.4069189,"(37.7760883582323, -122.406918921639)",Truck,APPROVED,11/21/17,11/16/17,1/1/00,7/15/18
5,Friday,5AM,6AM,17MFF-0197,2222 17TH ST,5:30AM TO 6AM MON - FRI,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",1037687,,5:00,6:00,784000,5/19/11 13:25,6/26/12 10:53,3960,1,Y,Munch A Bunch,6010839.437,2106495.602,37.76464667,-122.4057014,"(37.7646466688009, -122.405701430585)",Truck,APPROVED,11/21/17,11/16/17,1/1/00,7/15/18
4,Thursday,5AM,6AM,17MFF-0197,2222 17TH ST,5:30AM TO 6AM MON - FRI,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",1037687,,5:00,6:00,784000,5/19/11 13:25,6/26/12 10:53,3960,1,Y,Munch A Bunch,6010839.437,2106495.602,37.76464667,-122.4057014,"(37.7646466688009, -122.405701430585)",Truck,APPROVED,11/21/17,11/16/17,1/1/00,7/15/18
2,Tuesday,10AM,2PM,17MFF-0197,2200 WEBSTER ST,10:30am-1:30am,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",1037694,,10:00,14:00,13547000,8/9/11 11:03,8/9/11 11:04,613,3,Y,Munch A Bunch,6003292.814,2116231.841,37.79095506,-122.4324986,"(37.790955058385, -122.432498648221)",Truck,APPROVED,11/21/17,11/16/17,1/1/00,7/15/18
5,Friday,12PM,1PM,17MFF-0197,1345 TURK ST,10:00am-10:15am & 12:00pm-12:15pm,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",1037695,,12:00,13:00,12728000,8/9/11 11:05,8/9/11 11:05,756,1,Y,Munch A Bunch,6003593.053,2112440.566,37.78056219,-122.4311891,"(37.7805621947803, -122.431189105466)",Truck,APPROVED,11/21/17,11/16/17,1/1/00,7/15/18
4,Thursday,7AM,8AM,17MFF-0197,400 PARNASSUS AVE,Set-up at 500 Parnassus Ave - 7:00am-8:00am M-F,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",1037688,,7:00,8:00,10293000,8/9/11 10:43,8/9/11 10:44,1756,1,Y,Munch A Bunch,5996069.561,2106506.456,37.76383946,-122.456787,"(37.7638394608477, -122.456786975662)",Truck,APPROVED,11/21/17,11/16/17,1/1/00,7/15/18
2,Tuesday,7AM,8AM,17MFF-0197,400 PARNASSUS AVE,Set-up at 500 Parnassus Ave - 7:00am-8:00am M-F,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",1037688,,7:00,8:00,10293000,8/9/11 10:43,8/9/11 10:44,1756,1,Y,Munch A Bunch,5996069.561,2106506.456,37.76383946,-122.456787,"(37.7638394608477, -122.456786975662)",Truck,APPROVED,11/21/17,11/16/17,1/1/00,7/15/18
4,Thursday,10AM,11AM,17MFF-0197,1525 BRYANT ST,10:25am-10:30am,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",1037693,,10:00,11:00,24215000,8/9/11 11:03,8/9/11 11:03,3922A,001A,Y,Munch A Bunch,6009438.812,2107690.941,37.76785037,-122.4106303,"(37.7678503715903, -122.41063025867)",Truck,APPROVED,11/21/17,11/16/17,1/1/00,7/15/18
3,Wednesday,8AM,9AM,17MFF-0197,355 07TH ST,8:40am-9:00am,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",1037689,,8:00,9:00,373000,8/9/11 10:45,8/9/11 10:45,3754,18,Y,Munch A Bunch,6010572.465,2110668.064,37.77608836,-122.4069189,"(37.7760883582323, -122.406918921639)",Truck,APPROVED,11/21/17,11/16/17,1/1/00,7/15/18
3,Wednesday,12PM,1PM,17MFF-0197,1345 TURK ST,10:00am-10:15am & 12:00pm-12:15pm,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",1037695,,12:00,13:00,12728000,8/9/11 11:05,8/9/11 11:05,756,1,Y,Munch A Bunch,6003593.053,2112440.566,37.78056219,-122.4311891,"(37.7805621947803, -122.431189105466)",Truck,APPROVED,11/21/17,11/16/17,1/1/00,7/15/18
5,Friday,8AM,9AM,17MFF-0197,355 07TH ST,8:40am-9:00am,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",1037689,,8:00,9:00,373000,8/9/11 10:45,8/9/11 10:45,3754,18,Y,Munch A Bunch,6010572.465,2110668.064,37.77608836,-122.4069189,"(37.7760883582323, -122.406918921639)",Truck,APPROVED,11/21/17,11/16/17,1/1/00,7/15/18
2,Tuesday,12PM,1PM,17MFF-0197,1345 TURK ST,10:00am-10:15am & 12:00pm-12:15pm,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",1037695,,12:00,13:00,12728000,8/9/11 11:05,8/9/11 11:05,756,1,Y,Munch A Bunch,6003593.053,2112440.566,37.78056219,-122.4311891,"(37.7805621947803, -122.431189105466)",Truck,APPROVED,11/21/17,11/16/17,1/1/00,7/15/18
3,Wednesday,5AM,6AM,17MFF-0197,2222 17TH ST,5:30AM TO 6AM MON - FRI,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",1037687,,5:00,6:00,784000,5/19/11 13:25,6/26/12 10:53,3960,1,Y,Munch A Bunch,6010839.437,2106495.602,37.76464667,-122.4057014,"(37.7646466688009, -122.405701430585)",Truck,APPROVED,11/21/17,11/16/17,1/1/00,7/15/18
3,Wednesday,7AM,8AM,17MFF-0197,400 PARNASSUS AVE,Set-up at 500 Parnassus Ave - 7:00am-8:00am M-F,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",1037688,,7:00,8:00,10293000,8/9/11 10:43,8/9/11 10:44,1756,1,Y,Munch A Bunch,5996069.561,2106506.456,37.76383946,-122.456787,"(37.7638394608477, -122.456786975662)",Truck,APPROVED,11/21/17,11/16/17,1/1/00,7/15/18
3,Wednesday,10AM,11AM,17MFF-0197,1525 BRYANT ST,10:25am-10:30am,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",1037693,,10:00,11:00,24215000,8/9/11 11:03,8/9/11 11:03,3922A,001A,Y,Munch A Bunch,6009438.812,2107690.941,37.76785037,-122.4106303,"(37.7678503715903, -122.41063025867)",Truck,APPROVED,11/21/17,11/16/17,1/1/00,7/15/18
1,Monday,10AM,2PM,17MFF-0197,2200 WEBSTER ST,10:30am-1:30am,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",1037694,,10:00,14:00,13547000,8/9/11 11:03,8/9/11 11:04,613,3,Y,Munch A Bunch,6003292.814,2116231.841,37.79095506,-122.4324986,"(37.790955058385, -122.432498648221)",Truck,APPROVED,11/21/17,11/16/17,1/1/00,7/15/18
5,Friday,10AM,11AM,17MFF-0197,1525 BRYANT ST,10:25am-10:30am,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",1037693,,10:00,11:00,24215000,8/9/11 11:03,8/9/11 11:03,3922A,001A,Y,Munch A Bunch,6009438.812,2107690.941,37.76785037,-122.4106303,"(37.7678503715903, -122.41063025867)",Truck,APPROVED,11/21/17,11/16/17,1/1/00,7/15/18
4,Thursday,10AM,11AM,17MFF-0197,1345 TURK ST,10:00am-10:15am & 12:00pm-12:15pm,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",1037695,,10:00,11:00,12728000,8/9/11 11:05,8/9/11 11:05,756,1,Y,Munch A Bunch,6003593.053,2112440.566,37.78056219,-122.4311891,"(37.7805621947803, -122.431189105466)",Truck,APPROVED,11/21/17,11/16/17,1/1/00,7/15/18
4,Thursday,12PM,1PM,17MFF-0197,1345 TURK ST,10:00am-10:15am & 12:00pm-12:15pm,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",1037695,,12:00,13:00,12728000,8/9/11 11:05,8/9/11 11:05,756,1,Y,Munch A Bunch,6003593.053,2112440.566,37.78056219,-122.4311891,"(37.7805621947803, -122.431189105466)",Truck,APPROVED,11/21/17,11/16/17,1/1/00,7/15/18
4,Thursday,10AM,11AM,17MFF-0197,365 FULTON ST,10:00am-10:15am,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",1037692,,10:00,11:00,5882000,8/9/11 11:01,8/9/11 11:01,792,28,Y,Munch A Bunch,6006015.891,2111737.131,37.77876773,-122.4227573,"(37.7787677332342, -122.42275734107)",Truck,APPROVED,11/21/17,11/16/17,1/1/00,7/15/18
5,Friday,10AM,2PM,17MFF-0197,2200 WEBSTER ST,10:30am-1:30am,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",1037694,,10:00,14:00,13547000,8/9/11 11:03,8/9/11 11:04,613,3,Y,Munch A Bunch,6003292.814,2116231.841,37.79095506,-122.4324986,"(37.790955058385, -122.432498648221)",Truck,APPROVED,11/21/17,11/16/17,1/1/00,7/15/18
2,Tuesday,10AM,11AM,17MFF-0197,1345 TURK ST,10:00am-10:15am & 12:00pm-12:15pm,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",1037695,,10:00,11:00,12728000,8/9/11 11:05,8/9/11 11:05,756,1,Y,Munch A Bunch,6003593.053,2112440.566,37.78056219,-122.4311891,"(37.7805621947803, -122.431189105466)",Truck,APPROVED,11/21/17,11/16/17,1/1/00,7/15/18
4,Thursday,8AM,9AM,17MFF-0197,355 07TH ST,8:40am-9:00am,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",1037689,,8:00,9:00,373000,8/9/11 10:45,8/9/11 10:45,3754,18,Y,Munch A Bunch,6010572.465,2110668.064,37.77608836,-122.4069189,"(37.7760883582323, -122.406918921639)",Truck,APPROVED,11/21/17,11/16/17,1/1/00,7/15/18
2,Tuesday,10AM,11AM,17MFF-0197,1525 BRYANT ST,10:25am-10:30am,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",1037693,,10:00,11:00,24215000,8/9/11 11:03,8/9/11 11:03,3922A,001A,Y,Munch A Bunch,6009438.812,2107690.941,37.76785037,-122.4106303,"(37.7678503715903, -122.41063025867)",Truck,APPROVED,11/21/17,11/16/17,1/1/00,7/15/18
4,Thursday,10AM,8PM,17MFF-0196,2101 MISSION ST,Truck and trailer.....,"Hot dogs, bacon wrap hot dogs, chicken burgers, energy drinks, water & various drinks",1039786,,10:00,20:00,9117000,11/22/17 12:43,11/22/17 12:43,3575,91,N,Julie's Hot Dogs,6006859.059,2106130.973,37.7634221,-122.4194427,"(37.7634220950109, -122.419442657047)",,REQUESTED,,10/27/17,,
3,Wednesday,12AM,3AM,15MFF-0007,2386 MISSION ST,Truck & Trailer located at 2386 Mission Street located in the first two spaces.,"Hot dogs, bacon-wrapped hot dogs, chicken burgers, energy drinks, water and various other drinks.",1010174,,0:00,3:00,9121000,8/24/17 12:15,11/22/17 11:57,3596,119,N,Julie's Hot Dogs,6006911.359,2104468.749,37.75886096,-122.4191439,"(37.7588609586287, -122.41914385642)",Truck,REQUESTED,,2/23/15,,
2,Tuesday,12AM,3AM,15MFF-0007,2386 MISSION ST,Truck & Trailer located at 2386 Mission Street located in the first two spaces.,"Hot dogs, bacon-wrapped hot dogs, chicken burgers, energy drinks, water and various other drinks.",1010174,,0:00,3:00,9121000,8/24/17 12:15,11/22/17 11:57,3596,119,N,Julie's Hot Dogs,6006911.359,2104468.749,37.75886096,-122.4191439,"(37.7588609586287, -122.41914385642)",Truck,REQUESTED,,2/23/15,,
1,Monday,12PM,12AM,15MFF-0007,2386 MISSION ST,Truck & Trailer located at 2386 Mission Street located in the first two spaces.,"Hot dogs, bacon-wrapped hot dogs, chicken burgers, energy drinks, water and various other drinks.",1010174,,12:00,24:00:00,9121000,8/24/17 12:15,11/22/17 11:57,3596,119,N,Julie's Hot Dogs,6006911.359,2104468.749,37.75886096,-122.4191439,"(37.7588609586287, -122.41914385642)",Truck,REQUESTED,,2/23/15,,
2,Tuesday,10AM,8PM,17MFF-0196,2101 MISSION ST,Truck and trailer.....,"Hot dogs, bacon wrap hot dogs, chicken burgers, energy drinks, water & various drinks",1039786,,10:00,20:00,9117000,11/22/17 12:43,11/22/17 12:43,3575,91,N,Julie's Hot Dogs,6006859.059,2106130.973,37.7634221,-122.4194427,"(37.7634220950109, -122.419442657047)",,REQUESTED,,10/27/17,,
3,Wednesday,12PM,12AM,15MFF-0007,2386 MISSION ST,Truck & Trailer located at 2386 Mission Street located in the first two spaces.,"Hot dogs, bacon-wrapped hot dogs, chicken burgers, energy drinks, water and various other drinks.",1010174,,12:00,24:00:00,9121000,8/24/17 12:15,11/22/17 11:57,3596,119,N,Julie's Hot Dogs,6006911.359,2104468.749,37.75886096,-122.4191439,"(37.7588609586287, -122.41914385642)",Truck,REQUESTED,,2/23/15,,
3,Wednesday,10AM,8PM,17MFF-0196,2101 MISSION ST,Truck and trailer.....,"Hot dogs, bacon wrap hot dogs, chicken burgers, energy drinks, water & various drinks",1039786,,10:00,20:00,9117000,11/22/17 12:43,11/22/17 12:43,3575,91,N,Julie's Hot Dogs,6006859.059,2106130.973,37.7634221,-122.4194427,"(37.7634220950109, -122.419442657047)",,REQUESTED,,10/27/17,,
4,Thursday,12AM,3AM,15MFF-0007,2386 MISSION ST,Truck & Trailer located at 2386 Mission Street located in the first two spaces.,"Hot dogs, bacon-wrapped hot dogs, chicken burgers, energy drinks, water and various other drinks.",1010174,,0:00,3:00,9121000,8/24/17 12:15,11/22/17 11:57,3596,119,N,Julie's Hot Dogs,6006911.359,2104468.749,37.75886096,-122.4191439,"(37.7588609586287, -122.41914385642)",Truck,REQUESTED,,2/23/15,,
2,Tuesday,12PM,12AM,15MFF-0007,2386 MISSION ST,Truck & Trailer located at 2386 Mission Street located in the first two spaces.,"Hot dogs, bacon-wrapped hot dogs, chicken burgers, energy drinks, water and various other drinks.",1010174,,12:00,24:00:00,9121000,8/24/17 12:15,11/22/17 11:57,3596,119,N,Julie's Hot Dogs,6006911.359,2104468.749,37.75886096,-122.4191439,"(37.7588609586287, -122.41914385642)",Truck,REQUESTED,,2/23/15,,
3,Wednesday,7AM,6PM,12MFF-0083,79 NEW MONTGOMERY ST,Push cart located on the sidewalk 25 linear feet NW of the Mission St & New Montgomery St intersection.,Hot Indian Chai (Tea),364218,,7:00,18:00,9543000,4/3/12 14:59,5/1/12 15:10,3707,14,N,The Chai Cart,6012448.524,2114861.954,37.78770861,-122.4007238,"(37.7877086092889, -122.400723790401)",Push Cart,SUSPEND,,4/3/12,,
6,Saturday,11AM,5PM,17MFF-0186,2601 24TH ST,"Truck located on the South side of 24th Street, approximately 25 linear feet from the Utah Street intersection","Panushos, Salbutes, Salad, Rice, Beans, Cochinita, etc.",988643,,11:00,17:00,1329000,6/19/17 13:09,6/19/17 13:13,4264,1,N,Cochinita,6010852.96,2102256.301,37.75300725,-122.4053561,"(37.7530072517202, -122.405356089362)",Truck,ISSUED,7/6/18,6/19/17,,7/15/19
1,Monday,11AM,5PM,17MFF-0186,2601 24TH ST,"Truck located on the South side of 24th Street, approximately 25 linear feet from the Utah Street intersection","Panushos, Salbutes, Salad, Rice, Beans, Cochinita, etc.",988643,,11:00,17:00,1329000,6/19/17 13:09,6/19/17 13:13,4264,1,N,Cochinita,6010852.96,2102256.301,37.75300725,-122.4053561,"(37.7530072517202, -122.405356089362)",Truck,ISSUED,7/6/18,6/19/17,,7/15/19
2,Tuesday,11AM,5PM,17MFF-0186,2601 24TH ST,"Truck located on the South side of 24th Street, approximately 25 linear feet from the Utah Street intersection","Panushos, Salbutes, Salad, Rice, Beans, Cochinita, etc.",988643,,11:00,17:00,1329000,6/19/17 13:09,6/19/17 13:13,4264,1,N,Cochinita,6010852.96,2102256.301,37.75300725,-122.4053561,"(37.7530072517202, -122.405356089362)",Truck,ISSUED,7/6/18,6/19/17,,7/15/19
3,Wednesday,9AM,1PM,17MFF-0198,80 SUTTER ST,Truck & trailer located on Sutter St. approximately 120 feet east of the Sutter St. and Montgomery St. intersection.,"Smoothies, Juice, Salads, Fruit Bowls, Soup",1042438,,9:00,13:00,12316000,11/29/17 12:40,1/4/18 10:02,289,5,N,Ruru Juice LLC,6012220.695,2115764.105,37.79017299,-122.4015755,"(37.7901729935857, -122.401575470646)",Truck,REQUESTED,,11/29/17,,
5,Friday,9AM,1PM,17MFF-0198,80 SUTTER ST,Truck & trailer located on Sutter St. approximately 120 feet east of the Sutter St. and Montgomery St. intersection.,"Smoothies, Juice, Salads, Fruit Bowls, Soup",1042438,,9:00,13:00,12316000,11/29/17 12:40,1/4/18 10:02,289,5,N,Ruru Juice LLC,6012220.695,2115764.105,37.79017299,-122.4015755,"(37.7901729935857, -122.401575470646)",Truck,REQUESTED,,11/29/17,,
4,Thursday,9AM,1PM,17MFF-0198,601 MISSION ST,Truck & trailer located on 2nd Street approximately 75 feet south of the Mission St. and 2nd St intersection.,"Smoothies, Juice, Salads, Fruit Bowls, Soup",1058991,,9:00,13:00,9092000,1/9/18 11:29,1/9/18 11:35,3722,1,N,Ruru Juice LLC,6012725.775,2114944.786,37.78795151,-122.3997704,"(37.7879515059666, -122.399770365102)",Truck,REQUESTED,,11/29/17,,
2,Tuesday,9AM,1PM,17MFF-0198,601 MISSION ST,Truck & trailer located on 2nd Street approximately 75 feet south of the Mission St. and 2nd St intersection.,"Smoothies, Juice, Salads, Fruit Bowls, Soup",1058991,,9:00,13:00,9092000,1/9/18 11:29,1/9/18 11:35,3722,1,N,Ruru Juice LLC,6012725.775,2114944.786,37.78795151,-122.3997704,"(37.7879515059666, -122.399770365102)",Truck,REQUESTED,,11/29/17,,
1,Monday,9AM,1PM,17MFF-0198,80 SUTTER ST,Truck & trailer located on Sutter St. approximately 120 feet east of the Sutter St. and Montgomery St. intersection.,"Smoothies, Juice, Salads, Fruit Bowls, Soup",1042438,,9:00,13:00,12316000,11/29/17 12:40,1/4/18 10:02,289,5,N,Ruru Juice LLC,6012220.695,2115764.105,37.79017299,-122.4015755,"(37.7901729935857, -122.401575470646)",Truck,REQUESTED,,11/29/17,,
5,Friday,9AM,1PM,17MFF-0198,601 MISSION ST,Truck & trailer located on 2nd Street approximately 75 feet south of the Mission St. and 2nd St intersection.,"Smoothies, Juice, Salads, Fruit Bowls, Soup",1058991,,9:00,13:00,9092000,1/9/18 11:29,1/9/18 11:35,3722,1,N,Ruru Juice LLC,6012725.775,2114944.786,37.78795151,-122.3997704,"(37.7879515059666, -122.399770365102)",Truck,REQUESTED,,11/29/17,,
0,Sunday,6PM,12AM,18MFF-0001,2301 MISSION ST,Set-up at 2305 Mission St,"Hot dogs and related toppings, non alcoholic beverages",1081501,,18:00,24:00:00,9121000,11/4/11 11:53,11/4/11 11:56,3595,31,N,Leo's Hot Dogs,6006924.588,2104953.028,37.76019142,-122.4191325,"(37.7601914209313, -122.41913245488)",Push Cart,APPROVED,6/25/18,1/29/18,1/1/00,7/15/19
6,Saturday,6PM,12AM,18MFF-0001,2301 MISSION ST,Set-up at 2305 Mission St,"Hot dogs and related toppings, non alcoholic beverages",1081501,,18:00,24:00:00,9121000,11/4/11 11:53,11/4/11 11:56,3595,31,N,Leo's Hot Dogs,6006924.588,2104953.028,37.76019142,-122.4191325,"(37.7601914209313, -122.41913245488)",Push Cart,APPROVED,6/25/18,1/29/18,1/1/00,7/15/19
4,Thursday,6PM,12AM,18MFF-0001,2301 MISSION ST,Set-up at 2305 Mission St,"Hot dogs and related toppings, non alcoholic beverages",1081501,,18:00,24:00:00,9121000,11/4/11 11:53,11/4/11 11:56,3595,31,N,Leo's Hot Dogs,6006924.588,2104953.028,37.76019142,-122.4191325,"(37.7601914209313, -122.41913245488)",Push Cart,APPROVED,6/25/18,1/29/18,1/1/00,7/15/19
5,Friday,6PM,12AM,18MFF-0001,2301 MISSION ST,Set-up at 2305 Mission St,"Hot dogs and related toppings, non alcoholic beverages",1081501,,18:00,24:00:00,9121000,11/4/11 11:53,11/4/11 11:56,3595,31,N,Leo's Hot Dogs,6006924.588,2104953.028,37.76019142,-122.4191325,"(37.7601914209313, -122.41913245488)",Push Cart,APPROVED,6/25/18,1/29/18,1/1/00,7/15/19
1,Monday,6PM,12AM,18MFF-0001,2301 MISSION ST,Set-up at 2305 Mission St,"Hot dogs and related toppings, non alcoholic beverages",1081501,,18:00,24:00:00,9121000,11/4/11 11:53,11/4/11 11:56,3595,31,N,Leo's Hot Dogs,6006924.588,2104953.028,37.76019142,-122.4191325,"(37.7601914209313, -122.41913245488)",Push Cart,APPROVED,6/25/18,1/29/18,1/1/00,7/15/19
2,Tuesday,6PM,12AM,18MFF-0001,2301 MISSION ST,Set-up at 2305 Mission St,"Hot dogs and related toppings, non alcoholic beverages",1081501,,18:00,24:00:00,9121000,11/4/11 11:53,11/4/11 11:56,3595,31,N,Leo's Hot Dogs,6006924.588,2104953.028,37.76019142,-122.4191325,"(37.7601914209313, -122.41913245488)",Push Cart,APPROVED,6/25/18,1/29/18,1/1/00,7/15/19
3,Wednesday,6PM,12AM,18MFF-0001,2301 MISSION ST,Set-up at 2305 Mission St,"Hot dogs and related toppings, non alcoholic beverages",1081501,,18:00,24:00:00,9121000,11/4/11 11:53,11/4/11 11:56,3595,31,N,Leo's Hot Dogs,6006924.588,2104953.028,37.76019142,-122.4191325,"(37.7601914209313, -122.41913245488)",Push Cart,APPROVED,6/25/18,1/29/18,1/1/00,7/15/19
1,Monday,6AM,5PM,18MFF-0002,901 MISSION ST,Push cart located on Mission St approximately 130 feet southwest of the Mission St and 5th St intersection.,"Pre-packaged food, brew coffee, bottled drinks",1082044,,6:00,17:00,9097000,1/30/18 14:27,1/30/18 14:28,3725,93,N,Fresh Made Cafe,6010756.498,2113063.68,37.78267646,-122.4064511,"(37.7826764567368, -122.406451140698)",Push Cart,REQUESTED,,1/30/18,,
3,Wednesday,6AM,5PM,18MFF-0002,901 MISSION ST,Push cart located on Mission St approximately 130 feet southwest of the Mission St and 5th St intersection.,"Pre-packaged food, brew coffee, bottled drinks",1082044,,6:00,17:00,9097000,1/30/18 14:27,1/30/18 14:28,3725,93,N,Fresh Made Cafe,6010756.498,2113063.68,37.78267646,-122.4064511,"(37.7826764567368, -122.406451140698)",Push Cart,REQUESTED,,1/30/18,,
5,Friday,6AM,5PM,18MFF-0002,901 MISSION ST,Push cart located on Mission St approximately 130 feet southwest of the Mission St and 5th St intersection.,"Pre-packaged food, brew coffee, bottled drinks",1082044,,6:00,17:00,9097000,1/30/18 14:27,1/30/18 14:28,3725,93,N,Fresh Made Cafe,6010756.498,2113063.68,37.78267646,-122.4064511,"(37.7826764567368, -122.406451140698)",Push Cart,REQUESTED,,1/30/18,,
5,Friday,10AM,4PM,18MFF-0006,1700 EVANS AVE,Set-up at 398 Quint Street: 10:30am-4:00pmm,"Mexican food: tacos, burritos, tortas, various meat and chicken and fish plate, chile relleno plate, fish plate, bread, flan, rice pudding, bread, fruit juice, vegetable juice, coffee, tea",1090089,,10:00,16:00,10829000,7/25/11 9:17,7/25/11 9:18,5227,1,N,Tacos El Primo,6015127.029,2098933.734,37.74412222,-122.3903433,"(37.7441222181346, -122.390343286511)",Truck,REQUESTED,,2/5/18,1/1/00,7/15/19
5,Friday,10AM,7PM,18MFF-0005,1717 HARRISON ST,Just North of Best Buy's curb cut,"Tacos, Burritos, Tortas, Quesadillas",1090081,,10:00,19:00,6740000,3/4/11 13:14,10/24/11 11:03,3901,1,N,El Tonayanse #4 / #36,6008669.779,2108251.244,37.76934569,-122.4133299,"(37.7693456875221, -122.413329888831)",Truck,REQUESTED,,2/5/18,1/1/00,7/15/19
